id,fragment_scans,mz_range:min,mz_range:max,rt,area,rt_range:min,rt_range:max,charge,height,intensity_range:min,intensity_range:max,mz,datafile:PreIS__400_800_d180-r001.mzML:mz_range:min,datafile:PreIS__400_800_d180-r001.mzML:mz_range:max,datafile:PreIS__400_800_d180-r001.mzML:area,datafile:PreIS__400_800_d180-r001.mzML:fwhm,datafile:PreIS__400_800_d180-r001.mzML:height,datafile:PreIS__400_800_d180-r001.mzML:mz,datafile:PreIS__400_800_d180-r001.mzML:feature_state,datafile:PreIS__400_800_d180-r001.mzML:fragment_scans,datafile:PreIS__400_800_d180-r001.mzML:rt,datafile:PreIS__400_800_d180-r001.mzML:rt_range:min,datafile:PreIS__400_800_d180-r001.mzML:rt_range:max,datafile:PreIS__400_800_d180-r001.mzML:intensity_range:min,datafile:PreIS__400_800_d180-r001.mzML:intensity_range:max,datafile:PreIS__400_800_d180-r001.mzML:asymmetry_factor,datafile:PreIS__400_800_d180-r001.mzML:tailing_factor,datafile:PreIS__400_800_d180-r001.mzML:charge,datafile:PreIS__400_800_d180-r001.mzML:isotopes,datafile:PreIS__750_1150_d180-r001.mzML:mz_range:min,datafile:PreIS__750_1150_d180-r001.mzML:mz_range:max,datafile:PreIS__750_1150_d180-r001.mzML:area,datafile:PreIS__750_1150_d180-r001.mzML:fwhm,datafile:PreIS__750_1150_d180-r001.mzML:height,datafile:PreIS__750_1150_d180-r001.mzML:mz,datafile:PreIS__750_1150_d180-r001.mzML:feature_state,datafile:PreIS__750_1150_d180-r001.mzML:fragment_scans,datafile:PreIS__750_1150_d180-r001.mzML:rt,datafile:PreIS__750_1150_d180-r001.mzML:rt_range:min,datafile:PreIS__750_1150_d180-r001.mzML:rt_range:max,datafile:PreIS__750_1150_d180-r001.mzML:intensity_range:min,datafile:PreIS__750_1150_d180-r001.mzML:intensity_range:max,datafile:PreIS__750_1150_d180-r001.mzML:asymmetry_factor,datafile:PreIS__750_1150_d180-r001.mzML:tailing_factor,datafile:PreIS__750_1150_d180-r001.mzML:charge,datafile:PreIS__750_1150_d180-r001.mzML:isotopes,datafile:PreIS__400_800_d180-r002.mzML:mz_range:min,datafile:PreIS__400_800_d180-r002.mzML:mz_range:max,datafile:PreIS__400_800_d180-r002.mzML:area,datafile:PreIS__400_800_d180-r002.mzML:fwhm,datafile:PreIS__400_800_d180-r002.mzML:height,datafile:PreIS__400_800_d180-r002.mzML:mz,datafile:PreIS__400_800_d180-r002.mzML:feature_state,datafile:PreIS__400_800_d180-r002.mzML:fragment_scans,datafile:PreIS__400_800_d180-r002.mzML:rt,datafile:PreIS__400_800_d180-r002.mzML:rt_range:min,datafile:PreIS__400_800_d180-r002.mzML:rt_range:max,datafile:PreIS__400_800_d180-r002.mzML:intensity_range:min,datafile:PreIS__400_800_d180-r002.mzML:intensity_range:max,datafile:PreIS__400_800_d180-r002.mzML:asymmetry_factor,datafile:PreIS__400_800_d180-r002.mzML:tailing_factor,datafile:PreIS__400_800_d180-r002.mzML:charge,datafile:PreIS__400_800_d180-r002.mzML:isotopes,datafile:PreIS__1100_1500_d180-r002.mzML:mz_range:min,datafile:PreIS__1100_1500_d180-r002.mzML:mz_range:max,datafile:PreIS__1100_1500_d180-r002.mzML:area,datafile:PreIS__1100_1500_d180-r002.mzML:fwhm,datafile:PreIS__1100_1500_d180-r002.mzML:height,datafile:PreIS__1100_1500_d180-r002.mzML:mz,datafile:PreIS__1100_1500_d180-r002.mzML:feature_state,datafile:PreIS__1100_1500_d180-r002.mzML:fragment_scans,datafile:PreIS__1100_1500_d180-r002.mzML:rt,datafile:PreIS__1100_1500_d180-r002.mzML:rt_range:min,datafile:PreIS__1100_1500_d180-r002.mzML:rt_range:max,datafile:PreIS__1100_1500_d180-r002.mzML:intensity_range:min,datafile:PreIS__1100_1500_d180-r002.mzML:intensity_range:max,datafile:PreIS__1100_1500_d180-r002.mzML:asymmetry_factor,datafile:PreIS__1100_1500_d180-r002.mzML:tailing_factor,datafile:PreIS__1100_1500_d180-r002.mzML:charge,datafile:PreIS__1100_1500_d180-r002.mzML:isotopes,datafile:PreIS__1100_1500_d180-r001.mzML:mz_range:min,datafile:PreIS__1100_1500_d180-r001.mzML:mz_range:max,datafile:PreIS__1100_1500_d180-r001.mzML:area,datafile:PreIS__1100_1500_d180-r001.mzML:fwhm,datafile:PreIS__1100_1500_d180-r001.mzML:height,datafile:PreIS__1100_1500_d180-r001.mzML:mz,datafile:PreIS__1100_1500_d180-r001.mzML:feature_state,datafile:PreIS__1100_1500_d180-r001.mzML:fragment_scans,datafile:PreIS__1100_1500_d180-r001.mzML:rt,datafile:PreIS__1100_1500_d180-r001.mzML:rt_range:min,datafile:PreIS__1100_1500_d180-r001.mzML:rt_range:max,datafile:PreIS__1100_1500_d180-r001.mzML:intensity_range:min,datafile:PreIS__1100_1500_d180-r001.mzML:intensity_range:max,datafile:PreIS__1100_1500_d180-r001.mzML:asymmetry_factor,datafile:PreIS__1100_1500_d180-r001.mzML:tailing_factor,datafile:PreIS__1100_1500_d180-r001.mzML:charge,datafile:PreIS__1100_1500_d180-r001.mzML:isotopes,datafile:PreIS__750_1150_d180-r002.mzML:mz_range:min,datafile:PreIS__750_1150_d180-r002.mzML:mz_range:max,datafile:PreIS__750_1150_d180-r002.mzML:area,datafile:PreIS__750_1150_d180-r002.mzML:fwhm,datafile:PreIS__750_1150_d180-r002.mzML:height,datafile:PreIS__750_1150_d180-r002.mzML:mz,datafile:PreIS__750_1150_d180-r002.mzML:feature_state,datafile:PreIS__750_1150_d180-r002.mzML:fragment_scans,datafile:PreIS__750_1150_d180-r002.mzML:rt,datafile:PreIS__750_1150_d180-r002.mzML:rt_range:min,datafile:PreIS__750_1150_d180-r002.mzML:rt_range:max,datafile:PreIS__750_1150_d180-r002.mzML:intensity_range:min,datafile:PreIS__750_1150_d180-r002.mzML:intensity_range:max,datafile:PreIS__750_1150_d180-r002.mzML:asymmetry_factor,datafile:PreIS__750_1150_d180-r002.mzML:tailing_factor,datafile:PreIS__750_1150_d180-r002.mzML:charge,datafile:PreIS__750_1150_d180-r002.mzML:isotopes
44,0,503.0998,503.1000,6.03,1.4E1,5.93,6.08,,2.0E2,5.1E1,2.0E2,503.0999,503.0998,503.1000,1.4E1,0.07,2.0E2,503.0999,DETECTED,0,6.03,5.93,6.08,5.1E1,2.0E2,0.50,0.75,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
45,0,722.0000,722.4990,6.20,1.0E2,1.92,10.00,1,1.4E3,5.1E1,1.4E3,722.4754,722.0000,722.4990,1.0E2,0.06,1.4E3,722.4754,DETECTED,0,6.20,1.92,10.00,5.1E1,1.4E3,55.09,0.95,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
46,0,555.7000,556.4000,6.43,1.2E2,2.37,9.13,,1.9E3,5.0E1,1.9E3,556.3583,555.7000,556.4000,1.2E2,0.06,1.9E3,556.3583,DETECTED,0,6.43,2.37,9.13,5.0E1,1.9E3,0.53,0.58,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
47,0,748.1996,748.6258,6.43,5.1E2,6.30,6.54,,5.2E3,1.5E2,5.2E3,748.5364,748.1996,748.6258,5.1E2,0.06,5.2E3,748.5364,DETECTED,0,6.43,6.30,6.54,1.5E2,5.2E3,10.24,0.72,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
48,0,724.2000,725.2000,6.67,6.7E2,6.59,9.99,1,8.1E3,5.0E1,8.1E3,724.5096,724.2000,725.2000,6.7E2,0.09,8.1E3,724.5096,DETECTED,0,6.67,6.59,9.99,5.0E1,8.1E3,1.12,61.70,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
49,0,546.0999,546.1005,6.78,2.6E1,6.75,6.84,,4.3E2,1.8E2,4.3E2,546.1003,546.0999,546.1005,2.6E1,0.06,4.3E2,546.1003,DETECTED,0,6.78,6.75,6.84,1.8E2,4.3E2,1.33,1.17,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
50,0,613.9000,614.4577,6.78,2.9E1,6.75,6.85,,4.7E2,9.0E1,4.7E2,614.4320,613.9000,614.4577,2.9E1,0.06,4.7E2,614.4320,DETECTED,0,6.78,6.75,6.85,9.0E1,4.7E2,1.53,1.33,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
51,0,641.3005,641.7000,6.78,3.5E1,6.68,7.98,,4.8E2,5.1E1,4.8E2,641.5352,641.3005,641.7000,3.5E1,0.06,4.8E2,641.5352,DETECTED,0,6.78,6.68,7.98,5.1E1,4.8E2,18.30,6.25,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
52,0,484.7000,485.3991,6.90,8.3E1,6.86,8.81,,1.4E3,5.1E1,1.4E3,485.3702,484.7000,485.3991,8.3E1,0.06,1.4E3,485.3702,DETECTED,0,6.90,6.86,8.81,5.1E1,1.4E3,90.18,28.45,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
53,0,700.1983,700.7000,6.91,3.2E1,6.86,9.74,,2.9E2,5.0E1,2.9E2,700.4126,700.1983,700.7000,3.2E1,0.09,2.9E2,700.4126,DETECTED,0,6.91,6.86,9.74,5.0E1,2.9E2,8.82,27.75,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
54,0,541.2000,541.7000,6.95,2.3E2,6.89,10.00,,2.2E3,5.0E1,2.2E3,541.3811,541.2000,541.7000,2.3E2,2.26,2.2E3,541.3811,DETECTED,0,6.95,6.89,10.00,5.0E1,2.2E3,13.08,9.76,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
55,0,522.0000,522.5997,6.97,2.4E2,1.32,7.01,,1.5E3,5.0E1,1.5E3,522.4803,522.0000,522.5997,2.4E2,3.69,1.5E3,522.4803,DETECTED,0,6.97,1.32,7.01,5.0E1,1.5E3,0.01,0.52,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
56,0,539.0097,540.1072,7.02,6.8E3,3.32,9.96,,4.4E4,5.0E1,4.4E4,539.4024,539.0097,540.1072,6.8E3,0.11,4.4E4,539.4024,DETECTED,0,7.02,3.32,9.96,5.0E1,4.4E4,0.28,1.52,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
57,0,663.3846,664.0000,7.02,8.1E1,0.60,7.11,,1.3E3,5.0E1,1.3E3,663.4169,663.3846,664.0000,8.1E1,0.06,1.3E3,663.4169,DETECTED,0,7.02,0.60,7.11,5.0E1,1.3E3,0.01,0.51,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
58,0,619.3995,619.4146,7.17,2.1E2,7.10,7.24,,2.5E3,4.0E2,2.5E3,619.4079,619.3995,619.4146,2.1E2,0.09,2.5E3,619.4079,DETECTED,0,7.17,7.10,7.24,4.0E2,2.5E3,0.96,0.92,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
59,0,686.6000,687.4001,7.19,7.3E1,0.10,9.29,,7.6E2,5.0E1,7.6E2,687.1643,686.6000,687.4001,7.3E1,6.60,7.6E2,687.1643,DETECTED,0,7.19,0.10,9.29,5.0E1,7.6E2,0.34,0.66,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
60,0,548.1941,549.0000,7.26,1.6E2,7.20,9.42,,2.3E3,5.0E1,2.3E3,548.3340,548.1941,549.0000,1.6E2,0.08,2.3E3,548.3340,DETECTED,0,7.26,7.20,9.42,5.0E1,2.3E3,88.64,26.51,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
61,0,465.7935,466.4020,7.28,2.2E2,2.31,8.98,,1.7E3,5.0E1,1.7E3,466.1491,465.7935,466.4020,2.2E2,4.96,1.7E3,466.1491,DETECTED,0,7.28,2.31,8.98,5.0E1,1.7E3,77.98,22.47,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
62,0,550.0994,550.7009,7.33,1.1E2,7.23,7.37,,1.7E3,5.2E1,1.7E3,550.6056,550.0994,550.7009,1.1E2,0.07,1.7E3,550.6056,DETECTED,0,7.33,7.23,7.37,5.2E1,1.7E3,0.64,0.81,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
63,0,575.1000,576.0000,7.36,2.4E1,7.25,9.99,,1.7E2,5.0E1,1.7E2,575.3743,575.1000,576.0000,2.4E1,0.07,1.7E2,575.3743,DETECTED,0,7.36,7.25,9.99,5.0E1,1.7E2,25.37,13.19,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
64,0,513.4983,513.9000,7.41,1.6E2,7.34,10.00,,2.4E3,5.2E1,2.4E3,513.5683,513.4983,513.9000,1.6E2,0.06,2.4E3,513.5683,DETECTED,0,7.41,7.34,10.00,5.2E1,2.4E3,43.60,20.54,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
65,0,733.2000,733.5004,7.41,3.7E1,2.26,7.45,,5.8E2,5.0E1,5.8E2,733.4721,733.2000,733.5004,3.7E1,0.06,5.8E2,733.4721,DETECTED,0,7.41,2.26,7.45,5.0E1,5.8E2,0.01,0.50,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
66,0,646.8957,647.8000,7.52,1.3E2,0.67,10.00,,9.3E2,5.2E1,9.3E2,647.1394,646.8957,647.8000,1.3E2,0.67,9.3E2,647.1394,DETECTED,0,7.52,0.67,10.00,5.2E1,9.3E2,0.01,0.68,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
67,0,566.9010,567.9964,7.59,2.2E3,3.81,9.76,,2.2E4,5.0E1,2.2E4,567.5063,566.9010,567.9964,2.2E3,0.07,2.2E4,567.5063,DETECTED,0,7.59,3.81,9.76,5.0E1,2.2E4,0.02,0.51,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
68,0,742.0994,742.1001,7.68,8.2E1,7.63,7.72,,1.4E3,4.1E2,1.4E3,742.0998,742.0994,742.1001,8.2E1,0.06,1.4E3,742.0998,DETECTED,0,7.68,7.63,7.72,4.1E2,1.4E3,0.75,0.88,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
69,0,648.5013,648.8000,7.72,2.9E2,1.26,9.74,,1.8E3,5.0E1,1.8E3,648.6777,648.5013,648.8000,2.9E2,0.41,1.8E3,648.6777,DETECTED,0,7.72,1.26,9.74,5.0E1,1.8E3,0.02,0.67,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
70,0,527.2000,527.9000,7.76,4.5E1,0.14,7.80,,5.8E2,5.0E1,5.8E2,527.4300,527.2000,527.9000,4.5E1,0.06,5.8E2,527.4300,DETECTED,0,7.76,0.14,7.80,5.0E1,5.8E2,0.37,0.63,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
71,0,603.1000,603.5976,7.82,9.4E1,5.14,7.86,,1.6E3,5.1E1,1.6E3,603.5832,603.1000,603.5976,9.4E1,0.06,1.6E3,603.5832,DETECTED,0,7.82,5.14,7.86,5.1E1,1.6E3,0.01,0.51,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
72,0,540.1879,541.0000,7.90,3.2E3,0.38,9.29,,1.7E4,5.0E1,1.7E4,540.4474,540.1879,541.0000,3.2E3,0.97,1.7E4,540.4474,DETECTED,0,7.90,0.38,9.29,5.0E1,1.7E4,0.07,16.29,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
73,0,596.2167,597.3014,7.98,4.9E2,5.09,10.00,,6.3E3,5.0E1,6.3E3,596.8569,596.2167,597.3014,4.9E2,0.06,6.3E3,596.8569,DETECTED,0,7.98,5.09,10.00,5.0E1,6.3E3,3.87,2.33,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
74,0,796.8101,797.5000,8.11,5.7E1,8.06,9.42,,9.6E2,5.0E1,9.6E2,796.8302,796.8101,797.5000,5.7E1,0.06,9.6E2,796.8302,DETECTED,0,8.11,8.06,9.42,5.0E1,9.6E2,48.68,12.87,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
75,0,554.9000,555.3336,8.13,4.5E1,0.57,8.24,,5.1E2,5.0E1,5.1E2,555.2631,554.9000,555.3336,4.5E1,0.06,5.1E2,555.2631,DETECTED,0,8.13,0.57,8.24,5.0E1,5.1E2,0.06,0.51,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
76,0,631.9384,633.1000,8.25,1.6E2,2.76,8.33,,1.8E3,5.0E1,1.8E3,632.5171,631.9384,633.1000,1.6E2,0.08,1.8E3,632.5171,DETECTED,0,8.25,2.76,8.33,5.0E1,1.8E3,0.02,0.51,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
77,0,606.2000,606.6994,8.30,6.6E2,0.70,8.52,1,7.5E3,5.1E1,7.5E3,606.5167,606.2000,606.6994,6.6E2,0.06,7.5E3,606.5167,DETECTED,0,8.30,0.70,8.52,5.1E1,7.5E3,2.69,0.98,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
78,0,568.2000,568.7990,8.39,1.5E3,3.83,9.53,1,1.2E4,5.0E1,1.2E4,568.4405,568.2000,568.7990,1.5E3,0.85,1.2E4,568.4405,DETECTED,0,8.39,3.83,9.53,5.0E1,1.2E4,0.01,9.43,1,3,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
79,0,591.4931,592.0000,8.39,3.3E1,2.18,8.43,,5.2E2,5.0E1,5.2E2,591.5373,591.4931,592.0000,3.3E1,0.06,5.2E2,591.5373,DETECTED,0,8.39,2.18,8.43,5.0E1,5.2E2,0.01,0.50,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
80,0,650.1000,650.6130,8.42,2.5E3,3.54,10.00,1,3.2E4,5.0E1,3.2E4,650.5176,650.1000,650.6130,2.5E3,0.06,3.2E4,650.5176,DETECTED,0,8.42,3.54,10.00,5.0E1,3.2E4,0.85,0.96,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
81,0,624.0793,624.8000,8.47,3.0E3,8.13,8.95,1,3.5E4,6.9E1,3.5E4,624.7014,624.0793,624.8000,3.0E3,0.06,3.5E4,624.7014,DETECTED,0,8.47,8.13,8.95,6.9E1,3.5E4,1.94,1.89,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
82,0,621.4990,622.0000,8.51,2.4E2,0.58,8.56,1,3.5E3,5.0E1,3.5E3,621.5609,621.4990,622.0000,2.4E2,0.07,3.5E3,621.5609,DETECTED,0,8.51,0.58,8.56,5.0E1,3.5E3,0.95,0.50,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
83,0,664.2000,664.5020,8.63,1.4E1,7.71,8.68,,1.8E2,5.0E1,1.8E2,664.4307,664.2000,664.5020,1.4E1,0.07,1.8E2,664.4307,DETECTED,0,8.63,7.71,8.68,5.0E1,1.8E2,0.06,0.53,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
84,0,638.3040,639.3000,8.70,2.1E3,2.48,8.93,,2.8E4,5.0E1,2.8E4,638.6300,638.3040,639.3000,2.1E3,0.06,2.8E4,638.6300,DETECTED,0,8.70,2.48,8.93,5.0E1,2.8E4,0.07,0.80,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
85,0,634.0000,635.3000,8.77,1.4E3,3.80,8.85,1,1.4E4,5.1E1,1.4E4,634.6558,634.0000,635.3000,1.4E3,0.10,1.4E4,634.6558,DETECTED,0,8.77,3.80,8.85,5.1E1,1.4E4,0.73,0.87,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
86,0,660.5000,660.6925,8.77,3.4E1,8.72,8.93,,5.2E2,5.1E1,5.2E2,660.6724,660.5000,660.6925,3.4E1,0.06,5.2E2,660.6724,DETECTED,0,8.77,8.72,8.93,5.1E1,5.2E2,1.89,1.31,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
